"StateFIPS","State","Year","Value","Data Comment","Number of CWS",,"Concentration"
"20","Kansas","2015","12%","","78",,"Concentration: (>60)"
"20","Kansas","2015","19%","","122",,"Concentration: (not-detected)"
"20","Kansas","2016","77%","","482",,"Concentration: (0-<=60)"
"20","Kansas","2016","8%","","51",,"Concentration: (>60)"
"20","Kansas","2016","15%","","94",,"Concentration: (not-detected)"
"20","Kansas","2017","71%","","575",,"Concentration: (0-<=60)"
"20","Kansas","2017","8%","","65",,"Concentration: (>60)"
"20","Kansas","2017","21%","","175",,"Concentration: (not-detected)"
"20","Kansas","2018","78%","","491",,"Concentration: (0-<=60)"
"20","Kansas","2018","5%","","31",,"Concentration: (>60)"
"20","Kansas","2018","17%","","105",,"Concentration: (not-detected)"
"20","Kansas","2019","75%","","558",,"Concentration: (0-<=60)"
"20","Kansas","2019","9%","","67",,"Concentration: (>60)"
"20","Kansas","2019","16%","","118",,"Concentration: (not-detected)"
"20","Kansas","2020","75%","","603",,"Concentration: (0-<=60)"
"20","Kansas","2020","6%","","52",,"Concentration: (>60)"
"20","Kansas","2020","19%","","154",,"Concentration: (not-detected)"
"20","Kansas","2021","79%","","501",,"Concentration: (0-<=60)"
"20","Kansas","2021","5%","","33",,"Concentration: (>60)"
"20","Kansas","2021","15%","","97",,"Concentration: (not-detected)"
"20","Kansas","2022","75%","","536",,"Concentration: (0-<=60)"
"20","Kansas","2022","6%","","43",,"Concentration: (>60)"
"20","Kansas","2022","19%","","132",,"Concentration: (not-detected)"
"20","Kansas","2023","77%","","617",,"Concentration: (0-<=60)"
"20","Kansas","2023","4%","","35",,"Concentration: (>60)"
"20","Kansas","2023","19%","","151",,"Concentration: (not-detected)"
"21","Kentucky","2002","0%","","0",,"Concentration: (0-<=60)"
"21","Kentucky","2002","100%","","1",,"Concentration: (>60)"
"21","Kentucky","2002","0%","","0",,"Concentration: (not-detected)"
"21","Kentucky","2004","49%","","74",,"Concentration: (0-<=60)"
"21","Kentucky","2004","51%","","77",,"Concentration: (>60)"
"21","Kentucky","2004","1%","","1",,"Concentration: (not-detected)"
"21","Kentucky","2005","41%","","87",,"Concentration: (0-<=60)"
"21","Kentucky","2005","44%","","94",,"Concentration: (>60)"
"21","Kentucky","2005","15%","","31",,"Concentration: (not-detected)"
"21","Kentucky","2006","42%","","87",,"Concentration: (0-<=60)"
"21","Kentucky","2006","44%","","92",,"Concentration: (>60)"
"21","Kentucky","2006","14%","","28",,"Concentration: (not-detected)"
"21","Kentucky","2007","60%","","130",,"Concentration: (0-<=60)"
"21","Kentucky","2007","40%","","87",,"Concentration: (>60)"
"21","Kentucky","2007","0%","","0",,"Concentration: (not-detected)"
"21","Kentucky","2008","53%","","115",,"Concentration: (0-<=60)"
"21","Kentucky","2008","31%","","67",,"Concentration: (>60)"
"21","Kentucky","2008","17%","","36",,"Concentration: (not-detected)"
"21","Kentucky","2009","49%","","116",,"Concentration: (0-<=60)"
"21","Kentucky","2009","35%","","84",,"Concentration: (>60)"
"21","Kentucky","2009","16%","","37",,"Concentration: (not-detected)"
"21","Kentucky","2010","41%","","88",,"Concentration: (0-<=60)"
"21","Kentucky","2010","42%","","92",,"Concentration: (>60)"
"21","Kentucky","2010","17%","","37",,"Concentration: (not-detected)"
"21","Kentucky","2011","50%","","108",,"Concentration: (0-<=60)"
"21","Kentucky","2011","35%","","76",,"Concentration: (>60)"
"21","Kentucky","2011","15%","","33",,"Concentration: (not-detected)"
"21","Kentucky","2012","56%","","129",,"Concentration: (0-<=60)"
"21","Kentucky","2012","27%","","63",,"Concentration: (>60)"
"21","Kentucky","2012","17%","","40",,"Concentration: (not-detected)"
"21","Kentucky","2013","58%","","208",,"Concentration: (0-<=60)"
"21","Kentucky","2013","34%","","122",,"Concentration: (>60)"
"21","Kentucky","2013","8%","","30",,"Concentration: (not-detected)"
"21","Kentucky","2014","58%","","229",,"Concentration: (0-<=60)"
"21","Kentucky","2014","33%","","132",,"Concentration: (>60)"
"21","Kentucky","2014","9%","","35",,"Concentration: (not-detected)"
"21","Kentucky","2015","46%","","184",,"Concentration: (0-<=60)"
"21","Kentucky","2015","45%","","182",,"Concentration: (>60)"
"21","Kentucky","2015","9%","","38",,"Concentration: (not-detected)"
"21","Kentucky","2016","56%","","225",,"Concentration: (0-<=60)"
"21","Kentucky","2016","32%","","128",,"Concentration: (>60)"
"21","Kentucky","2016","12%","","49",,"Concentration: (not-detected)"
"21","Kentucky","2017","55%","","221",,"Concentration: (0-<=60)"
"21","Kentucky","2017","38%","","152",,"Concentration: (>60)"
"21","Kentucky","2017","7%","","27",,"Concentration: (not-detected)"
"21","Kentucky","2018","58%","","231",,"Concentration: (0-<=60)"
"21","Kentucky","2018","34%","","137",,"Concentration: (>60)"
"21","Kentucky","2018","8%","","32",,"Concentration: (not-detected)"
"21","Kentucky","2019","63%","","249",,"Concentration: (0-<=60)"
"21","Kentucky","2019","28%","","111",,"Concentration: (>60)"
"21","Kentucky","2019","9%","","36",,"Concentration: (not-detected)"
"21","Kentucky","2020","66%","","260",,"Concentration: (0-<=60)"
"21","Kentucky","2020","22%","","88",,"Concentration: (>60)"
"21","Kentucky","2020","12%","","47",,"Concentration: (not-detected)"
"21","Kentucky","2021","66%","","259",,"Concentration: (0-<=60)"
"21","Kentucky","2021","21%","","83",,"Concentration: (>60)"
"21","Kentucky","2021","13%","","53",,"Concentration: (not-detected)"
"21","Kentucky","2022","63%","","244",,"Concentration: (0-<=60)"
"21","Kentucky","2022","28%","","108",,"Concentration: (>60)"
"21","Kentucky","2022","10%","","37",,"Concentration: (not-detected)"
"21","Kentucky","2023","70%","","274",,"Concentration: (0-<=60)"
"21","Kentucky","2023","21%","","83",,"Concentration: (>60)"
"21","Kentucky","2023","9%","","34",,"Concentration: (not-detected)"
"22","Louisiana","2003","89%","","25",,"Concentration: (0-<=60)"
"22","Louisiana","2003","11%","","3",,"Concentration: (>60)"
"22","Louisiana","2003","0%","","0",,"Concentration: (not-detected)"
"22","Louisiana","2004","93%","","664",,"Concentration: (0-<=60)"
"22","Louisiana","2004","6%","","41",,"Concentration: (>60)"
"22","Louisiana","2004","1%","","10",,"Concentration: (not-detected)"
"22","Louisiana","2005","94%","","441",,"Concentration: (0-<=60)"
"22","Louisiana","2005","4%","","17",,"Concentration: (>60)"
"22","Louisiana","2005","2%","","10",,"Concentration: (not-detected)"
"22","Louisiana","2006","79%","","222",,"Concentration: (0-<=60)"
"22","Louisiana","2006","13%","","38",,"Concentration: (>60)"
"22","Louisiana","2006","8%","","22",,"Concentration: (not-detected)"
"22","Louisiana","2007","49%","","342",,"Concentration: (0-<=60)"
"22","Louisiana","2007","5%","","33",,"Concentration: (>60)"
"22","Louisiana","2007","46%","","317",,"Concentration: (not-detected)"
"22","Louisiana","2008","59%","","244",,"Concentration: (0-<=60)"
"22","Louisiana","2008","7%","","28",,"Concentration: (>60)"
"22","Louisiana","2008","34%","","142",,"Concentration: (not-detected)"
"22","Louisiana","2009","67%","","217",,"Concentration: (0-<=60)"
"22","Louisiana","2009","11%","","36",,"Concentration: (>60)"
"22","Louisiana","2009","22%","","71",,"Concentration: (not-detected)"
"22","Louisiana","2010","54%","","328",,"Concentration: (0-<=60)"
"22","Louisiana","2010","6%","","37",,"Concentration: (>60)"
"22","Louisiana","2010","39%","","238",,"Concentration: (not-detected)"
"22","Louisiana","2011","57%","","283",,"Concentration: (0-<=60)"
"22","Louisiana","2011","5%","","27",,"Concentration: (>60)"
"22","Louisiana","2011","38%","","186",,"Concentration: (not-detected)"
"22","Louisiana","2012","63%","","258",,"Concentration: (0-<=60)"
"22","Louisiana","2012","10%","","40",,"Concentration: (>60)"
"22","Louisiana","2012","27%","","109",,"Concentration: (not-detected)"
"22","Louisiana","2013","59%","","560",,"Concentration: (0-<=60)"
"22","Louisiana","2013","7%","","62",,"Concentration: (>60)"
"22","Louisiana","2013","34%","","325",,"Concentration: (not-detected)"
"22","Louisiana","2014","59%","","554",,"Concentration: (0-<=60)"
"22","Louisiana","2014","8%","","72",,"Concentration: (>60)"
"22","Louisiana","2014","33%","","314",,"Concentration: (not-detected)"
"22","Louisiana","2015","63%","","598",,"Concentration: (0-<=60)"
"22","Louisiana","2015","9%","","81",,"Concentration: (>60)"
"22","Louisiana","2015","28%","","266",,"Concentration: (not-detected)"
"22","Louisiana","2016","69%","","651",,"Concentration: (0-<=60)"
"22","Louisiana","2016","7%","","62",,"Concentration: (>60)"
"22","Louisiana","2016","24%","","231",,"Concentration: (not-detected)"
"22","Louisiana","2017","81%","","800",,"Concentration: (0-<=60)"
"22","Louisiana","2017","8%","","75",,"Concentration: (>60)"
"22","Louisiana","2017","11%","","107",,"Concentration: (not-detected)"
"22","Louisiana","2018","85%","","832",,"Concentration: (0-<=60)"
"22","Louisiana","2018","10%","","100",,"Concentration: (>60)"
"22","Louisiana","2018","5%","","50",,"Concentration: (not-detected)"
"22","Louisiana","2019","86%","","837",,"Concentration: (0-<=60)"
"22","Louisiana","2019","10%","","93",,"Concentration: (>60)"
"22","Louisiana","2019","5%","","49",,"Concentration: (not-detected)"
"22","Louisiana","2020","87%","","843",,"Concentration: (0-<=60)"
"22","Louisiana","2020","6%","","59",,"Concentration: (>60)"
"22","Louisiana","2020","7%","","69",,"Concentration: (not-detected)"
"22","Louisiana","2021","85%","","818",,"Concentration: (0-<=60)"
"22","Louisiana","2021","7%","","68",,"Concentration: (>60)"
"22","Louisiana","2021","8%","","81",,"Concentration: (not-detected)"
"22","Louisiana","2022","87%","","832",,"Concentration: (0-<=60)"
"22","Louisiana","2022","6%","","60",,"Concentration: (>60)"
"22","Louisiana","2022","7%","","66",,"Concentration: (not-detected)"
"23","Maine","1999","64%","","7",,"Concentration: (0-<=60)"
"23","Maine","1999","36%","","4",,"Concentration: (>60)"
"23","Maine","1999","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2000","57%","","8",,"Concentration: (0-<=60)"
"23","Maine","2000","43%","","6",,"Concentration: (>60)"
"23","Maine","2000","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2001","46%","","6",,"Concentration: (0-<=60)"
"23","Maine","2001","54%","","7",,"Concentration: (>60)"
"23","Maine","2001","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2002","63%","","27",,"Concentration: (0-<=60)"
"23","Maine","2002","37%","","16",,"Concentration: (>60)"
"23","Maine","2002","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2003","68%","","17",,"Concentration: (0-<=60)"
"23","Maine","2003","32%","","8",,"Concentration: (>60)"
"23","Maine","2003","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2004","87%","","170",,"Concentration: (0-<=60)"
"23","Maine","2004","13%","","26",,"Concentration: (>60)"
"23","Maine","2004","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2005","67%","","58",,"Concentration: (0-<=60)"
"23","Maine","2005","33%","","29",,"Concentration: (>60)"
"23","Maine","2005","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2006","57%","","39",,"Concentration: (0-<=60)"
"23","Maine","2006","43%","","29",,"Concentration: (>60)"
"23","Maine","2006","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2007","90%","","163",,"Concentration: (0-<=60)"
"23","Maine","2007","10%","","19",,"Concentration: (>60)"
"23","Maine","2007","0%","","0",,"Concentration: (not-detected)"
"23","Maine","2008","76%","","84",,"Concentration: (0-<=60)"
"23","Maine","2008","14%","","15",,"Concentration: (>60)"
"23","Maine","2008","11%","","12",,"Concentration: (not-detected)"
"23","Maine","2009","45%","","39",,"Concentration: (0-<=60)"
"23","Maine","2009","26%","","23",,"Concentration: (>60)"
"23","Maine","2009","29%","","25",,"Concentration: (not-detected)"
"23","Maine","2010","26%","","48",,"Concentration: (0-<=60)"
"23","Maine","2010","6%","","12",,"Concentration: (>60)"
"23","Maine","2010","68%","","127",,"Concentration: (not-detected)"
"23","Maine","2011","50%","","53",,"Concentration: (0-<=60)"
"23","Maine","2011","10%","","11",,"Concentration: (>60)"
"23","Maine","2011","40%","","42",,"Concentration: (not-detected)"
"23","Maine","2012","54%","","49",,"Concentration: (0-<=60)"
"23","Maine","2012","12%","","11",,"Concentration: (>60)"
"23","Maine","2012","34%","","31",,"Concentration: (not-detected)"
"23","Maine","2013","31%","","54",,"Concentration: (0-<=60)"
"23","Maine","2013","6%","","11",,"Concentration: (>60)"
"23","Maine","2013","62%","","108",,"Concentration: (not-detected)"
"23","Maine","2014","44%","","44",,"Concentration: (0-<=60)"
"23","Maine","2014","17%","","17",,"Concentration: (>60)"
"23","Maine","2014","39%","","39",,"Concentration: (not-detected)"
"23","Maine","2015","57%","","54",,"Concentration: (0-<=60)"
"23","Maine","2015","12%","","11",,"Concentration: (>60)"
"23","Maine","2015","31%","","29",,"Concentration: (not-detected)"
"23","Maine","2016","44%","","88",,"Concentration: (0-<=60)"
"23","Maine","2016","5%","","10",,"Concentration: (>60)"
"23","Maine","2016","51%","","103",,"Concentration: (not-detected)"
"23","Maine","2017","46%","","72",,"Concentration: (0-<=60)"
"23","Maine","2017","8%","","13",,"Concentration: (>60)"
"23","Maine","2017","46%","","73",,"Concentration: (not-detected)"
"23","Maine","2018","50%","","77",,"Concentration: (0-<=60)"
"23","Maine","2018","6%","","10",,"Concentration: (>60)"
"23","Maine","2018","44%","","67",,"Concentration: (not-detected)"
"23","Maine","2019","44%","","89",,"Concentration: (0-<=60)"
"23","Maine","2019","4%","","8",,"Concentration: (>60)"
"23","Maine","2019","52%","","106",,"Concentration: (not-detected)"
"23","Maine","2020","51%","","82",,"Concentration: (0-<=60)"
"23","Maine","2020","4%","","7",,"Concentration: (>60)"
"23","Maine","2020","44%","","71",,"Concentration: (not-detected)"
"23","Maine","2021","49%","","80",,"Concentration: (0-<=60)"
"23","Maine","2021","5%","","8",,"Concentration: (>60)"
"23","Maine","2021","46%","","76",,"Concentration: (not-detected)"
"23","Maine","2022","46%","","96",,"Concentration: (0-<=60)"
"23","Maine","2022","5%","","10",,"Concentration: (>60)"
"23","Maine","2022","50%","","105",,"Concentration: (not-detected)"
"23","Maine","2023","51%","","87",,"Concentration: (0-<=60)"
"23","Maine","2023","7%","","12",,"Concentration: (>60)"
"23","Maine","2023","41%","","70",,"Concentration: (not-detected)"
"24","Maryland","2002","33%","","5",,"Concentration: (0-<=60)"
"24","Maryland","2002","67%","","10",,"Concentration: (>60)"
"24","Maryland","2002","0%","","0",,"Concentration: (not-detected)"
"24","Maryland","2003","29%","","5",,"Concentration: (0-<=60)"
"24","Maryland","2003","59%","","10",,"Concentration: (>60)"
"24","Maryland","2003","12%","","2",,"Concentration: (not-detected)"
"24","Maryland","2004","37%","","129",,"Concentration: (0-<=60)"
"24","Maryland","2004","3%","","11",,"Concentration: (>60)"
"24","Maryland","2004","60%","","210",,"Concentration: (not-detected)"
"24","Maryland","2005","50%","","60",,"Concentration: (0-<=60)"
"24","Maryland","2005","10%","","12",,"Concentration: (>60)"
"24","Maryland","2005","40%","","48",,"Concentration: (not-detected)"
"24","Maryland","2006","63%","","50",,"Concentration: (0-<=60)"
"24","Maryland","2006","19%","","15",,"Concentration: (>60)"
"24","Maryland","2006","18%","","14",,"Concentration: (not-detected)"
"24","Maryland","2007","46%","","136",,"Concentration: (0-<=60)"
"24","Maryland","2007","4%","","13",,"Concentration: (>60)"
"24","Maryland","2007","49%","","144",,"Concentration: (not-detected)"
"24","Maryland","2008","77%","","27",,"Concentration: (0-<=60)"
"24","Maryland","2008","14%","","5",,"Concentration: (>60)"
"24","Maryland","2008","9%","","3",,"Concentration: (not-detected)"
"24","Maryland","2009","65%","","108",,"Concentration: (0-<=60)"
"24","Maryland","2009","9%","","15",,"Concentration: (>60)"
"24","Maryland","2009","25%","","42",,"Concentration: (not-detected)"
"24","Maryland","2010","0%","","0",,"Concentration: (0-<=60)"
"24","Maryland","2010","0%","","0",,"Concentration: (>60)"
"24","Maryland","2010","100%","","180",,"Concentration: (not-detected)"
"24","Maryland","2011","57%","","110",,"Concentration: (0-<=60)"
"24","Maryland","2011","9%","","17",,"Concentration: (>60)"
"24","Maryland","2011","35%","","67",,"Concentration: (not-detected)"
"24","Maryland","2012","62%","","112",,"Concentration: (0-<=60)"
"24","Maryland","2012","5%","","9",,"Concentration: (>60)"
"24","Maryland","2012","33%","","59",,"Concentration: (not-detected)"
"24","Maryland","2013","59%","","145",,"Concentration: (0-<=60)"
"24","Maryland","2013","7%","","17",,"Concentration: (>60)"
"24","Maryland","2013","34%","","82",,"Concentration: (not-detected)"
"24","Maryland","2014","63%","","263",,"Concentration: (0-<=60)"
"24","Maryland","2014","4%","","15",,"Concentration: (>60)"
"24","Maryland","2014","33%","","137",,"Concentration: (not-detected)"
"24","Maryland","2015","70%","","153",,"Concentration: (0-<=60)"
"24","Maryland","2015","6%","","14",,"Concentration: (>60)"
"24","Maryland","2015","23%","","51",,"Concentration: (not-detected)"
"24","Maryland","2016","73%","","147",,"Concentration: (0-<=60)"
"24","Maryland","2016","4%","","9",,"Concentration: (>60)"
"24","Maryland","2016","23%","","46",,"Concentration: (not-detected)"
"24","Maryland","2017","57%","","215",,"Concentration: (0-<=60)"
"24","Maryland","2017","3%","","12",,"Concentration: (>60)"
"24","Maryland","2017","39%","","148",,"Concentration: (not-detected)"
"24","Maryland","2018","76%","","172",,"Concentration: (0-<=60)"
"24","Maryland","2018","6%","","13",,"Concentration: (>60)"
"24","Maryland","2018","18%","","40",,"Concentration: (not-detected)"
"24","Maryland","2019","82%","","166",,"Concentration: (0-<=60)"
"24","Maryland","2019","5%","","10",,"Concentration: (>60)"
"24","Maryland","2019","13%","","26",,"Concentration: (not-detected)"
"24","Maryland","2020","64%","","216",,"Concentration: (0-<=60)"
"24","Maryland","2020","2%","","6",,"Concentration: (>60)"
"24","Maryland","2020","34%","","113",,"Concentration: (not-detected)"
"24","Maryland","2021","76%","","180",,"Concentration: (0-<=60)"
"24","Maryland","2021","5%","","12",,"Concentration: (>60)"
"24","Maryland","2021","19%","","44",,"Concentration: (not-detected)"
"24","Maryland","2022","76%","","152",,"Concentration: (0-<=60)"
"24","Maryland","2022","6%","","12",,"Concentration: (>60)"
"24","Maryland","2022","18%","","36",,"Concentration: (not-detected)"
"25","Massachusetts","1999","89%","","25",,"Concentration: (0-<=60)"
"25","Massachusetts","1999","11%","","3",,"Concentration: (>60)"
"25","Massachusetts","1999","0%","","0",,"Concentration: (not-detected)"
"25","Massachusetts","2000","82%","","36",,"Concentration: (0-<=60)"
"25","Massachusetts","2000","16%","","7",,"Concentration: (>60)"
"25","Massachusetts","2000","2%","","1",,"Concentration: (not-detected)"
"25","Massachusetts","2001","96%","","27",,"Concentration: (0-<=60)"
"25","Massachusetts","2001","4%","","1",,"Concentration: (>60)"
"25","Massachusetts","2001","0%","","0",,"Concentration: (not-detected)"
"25","Massachusetts","2002","83%","","68",,"Concentration: (0-<=60)"
"25","Massachusetts","2002","17%","","14",,"Concentration: (>60)"
"25","Massachusetts","2002","0%","","0",,"Concentration: (not-detected)"
"25","Massachusetts","2003","78%","","63",,"Concentration: (0-<=60)"
"25","Massachusetts","2003","21%","","17",,"Concentration: (>60)"
"25","Massachusetts","2003","1%","","1",,"Concentration: (not-detected)"
"25","Massachusetts","2004","70%","","159",,"Concentration: (0-<=60)"
"25","Massachusetts","2004","12%","","27",,"Concentration: (>60)"
"25","Massachusetts","2004","18%","","40",,"Concentration: (not-detected)"
"25","Massachusetts","2005","68%","","161",,"Concentration: (0-<=60)"
"25","Massachusetts","2005","11%","","26",,"Concentration: (>60)"
"25","Massachusetts","2005","21%","","50",,"Concentration: (not-detected)"
"25","Massachusetts","2006","67%","","144",,"Concentration: (0-<=60)"
"25","Massachusetts","2006","12%","","26",,"Concentration: (>60)"
"25","Massachusetts","2006","21%","","44",,"Concentration: (not-detected)"
"25","Massachusetts","2007","69%","","151",,"Concentration: (0-<=60)"
"25","Massachusetts","2007","13%","","29",,"Concentration: (>60)"
"25","Massachusetts","2007","18%","","39",,"Concentration: (not-detected)"
"25","Massachusetts","2008","68%","","165",,"Concentration: (0-<=60)"
"25","Massachusetts","2008","8%","","20",,"Concentration: (>60)"
"25","Massachusetts","2008","24%","","57",,"Concentration: (not-detected)"
"25","Massachusetts","2009","82%","","175",,"Concentration: (0-<=60)"
"25","Massachusetts","2009","7%","","14",,"Concentration: (>60)"
"25","Massachusetts","2009","11%","","24",,"Concentration: (not-detected)"
"25","Massachusetts","2010","81%","","178",,"Concentration: (0-<=60)"
"25","Massachusetts","2010","6%","","14",,"Concentration: (>60)"
"25","Massachusetts","2010","12%","","27",,"Concentration: (not-detected)"
"25","Massachusetts","2011","75%","","143",,"Concentration: (0-<=60)"
"25","Massachusetts","2011","6%","","12",,"Concentration: (>60)"
"25","Massachusetts","2011","19%","","36",,"Concentration: (not-detected)"
"25","Massachusetts","2012","82%","","181",,"Concentration: (0-<=60)"
"25","Massachusetts","2012","6%","","14",,"Concentration: (>60)"
"25","Massachusetts","2012","11%","","25",,"Concentration: (not-detected)"
"25","Massachusetts","2013","87%","","181",,"Concentration: (0-<=60)"
"25","Massachusetts","2013","5%","","11",,"Concentration: (>60)"
"25","Massachusetts","2013","8%","","17",,"Concentration: (not-detected)"
"25","Massachusetts","2014","82%","","220",,"Concentration: (0-<=60)"
"25","Massachusetts","2014","6%","","16",,"Concentration: (>60)"
"25","Massachusetts","2014","12%","","31",,"Concentration: (not-detected)"
"25","Massachusetts","2015","84%","","212",,"Concentration: (0-<=60)"
"25","Massachusetts","2015","8%","","20",,"Concentration: (>60)"
"25","Massachusetts","2015","8%","","19",,"Concentration: (not-detected)"
"25","Massachusetts","2016","85%","","218",,"Concentration: (0-<=60)"
"25","Massachusetts","2016","4%","","11",,"Concentration: (>60)"
"25","Massachusetts","2016","10%","","26",,"Concentration: (not-detected)"
"25","Massachusetts","2017","76%","","209",,"Concentration: (0-<=60)"
"25","Massachusetts","2017","8%","","21",,"Concentration: (>60)"
"25","Massachusetts","2017","16%","","45",,"Concentration: (not-detected)"
"25","Massachusetts","2018","81%","","211",,"Concentration: (0-<=60)"
"25","Massachusetts","2018","8%","","21",,"Concentration: (>60)"
"25","Massachusetts","2018","11%","","28",,"Concentration: (not-detected)"
"25","Massachusetts","2019","69%","","184",,"Concentration: (0-<=60)"
"25","Massachusetts","2019","11%","","30",,"Concentration: (>60)"
"25","Massachusetts","2019","20%","","52",,"Concentration: (not-detected)"
"25","Massachusetts","2020","78%","","218",,"Concentration: (0-<=60)"
"25","Massachusetts","2020","5%","","13",,"Concentration: (>60)"
"25","Massachusetts","2020","17%","","48",,"Concentration: (not-detected)"
"25","Massachusetts","2021","78%","","173",,"Concentration: (0-<=60)"
"25","Massachusetts","2021","10%","","23",,"Concentration: (>60)"
"25","Massachusetts","2021","12%","","26",,"Concentration: (not-detected)"
"25","Massachusetts","2022","77%","","202",,"Concentration: (0-<=60)"
"25","Massachusetts","2022","9%","","23",,"Concentration: (>60)"
"25","Massachusetts","2022","15%","","39",,"Concentration: (not-detected)"
"26","Michigan","2012","99%","","160",,"Concentration: (0-<=60)"
"26","Michigan","2012","1%","","1",,"Concentration: (>60)"
"26","Michigan","2012","1%","","1",,"Concentration: (not-detected)"
"26","Michigan","2013","94%","","278",,"Concentration: (0-<=60)"
"26","Michigan","2013","4%","","11",,"Concentration: (>60)"
"26","Michigan","2013","2%","","7",,"Concentration: (not-detected)"
"26","Michigan","2014","75%","","515",,"Concentration: (0-<=60)"
"26","Michigan","2014","1%","","8",,"Concentration: (>60)"
"26","Michigan","2014","24%","","161",,"Concentration: (not-detected)"
"26","Michigan","2015","77%","","503",,"Concentration: (0-<=60)"
"26","Michigan","2015","1%","","5",,"Concentration: (>60)"
"26","Michigan","2015","23%","","148",,"Concentration: (not-detected)"
"26","Michigan","2016","78%","","565",,"Concentration: (0-<=60)"
"26","Michigan","2016","0%","","3",,"Concentration: (>60)"
"26","Michigan","2016","21%","","152",,"Concentration: (not-detected)"
"26","Michigan","2017","74%","","516",,"Concentration: (0-<=60)"
"26","Michigan","2017","1%","","6",,"Concentration: (>60)"
"26","Michigan","2017","26%","","179",,"Concentration: (not-detected)"
"26","Michigan","2018","78%","","521",,"Concentration: (0-<=60)"
"26","Michigan","2018","1%","","4",,"Concentration: (>60)"
"26","Michigan","2018","21%","","140",,"Concentration: (not-detected)"
"26","Michigan","2019","78%","","573",,"Concentration: (0-<=60)"
"26","Michigan","2019","1%","","7",,"Concentration: (>60)"
"26","Michigan","2019","21%","","154",,"Concentration: (not-detected)"
"26","Michigan","2020","79%","","562",,"Concentration: (0-<=60)"
"26","Michigan","2020","1%","","8",,"Concentration: (>60)"
"26","Michigan","2020","19%","","137",,"Concentration: (not-detected)"
"26","Michigan","2021","77%","","525",,"Concentration: (0-<=60)"
"26","Michigan","2021","1%","","4",,"Concentration: (>60)"
"26","Michigan","2021","22%","","151",,"Concentration: (not-detected)"
"26","Michigan","2022","79%","","578",,"Concentration: (0-<=60)"
"26","Michigan","2022","1%","","7",,"Concentration: (>60)"
"26","Michigan","2022","21%","","151",,"Concentration: (not-detected)"
"26","Michigan","2023","75%","","551",,"Concentration: (0-<=60)"
"26","Michigan","2023","1%","","9",,"Concentration: (>60)"
"26","Michigan","2023","24%","","178",,"Concentration: (not-detected)"
"27","Minnesota","2003","77%","","296",,"Concentration: (0-<=60)"
"27","Minnesota","2003","1%","","3",,"Concentration: (>60)"
"27","Minnesota","2003","23%","","87",,"Concentration: (not-detected)"
"27","Minnesota","2004","72%","","264",,"Concentration: (0-<=60)"
"27","Minnesota","2004","1%","","3",,"Concentration: (>60)"
"27","Minnesota","2004","27%","","100",,"Concentration: (not-detected)"
"27","Minnesota","2005","77%","","313",,"Concentration: (0-<=60)"
"27","Minnesota","2005","1%","","2",,"Concentration: (>60)"
"27","Minnesota","2005","22%","","89",,"Concentration: (not-detected)"
"27","Minnesota","2006","74%","","247",,"Concentration: (0-<=60)"
"27","Minnesota","2006","1%","","3",,"Concentration: (>60)"
"27","Minnesota","2006","25%","","85",,"Concentration: (not-detected)"
"27","Minnesota","2007","78%","","243",,"Concentration: (0-<=60)"
"27","Minnesota","2007","1%","","4",,"Concentration: (>60)"
"27","Minnesota","2007","21%","","65",,"Concentration: (not-detected)"
"27","Minnesota","2008","75%","","311",,"Concentration: (0-<=60)"
"27","Minnesota","2008","1%","","4",,"Concentration: (>60)"
"27","Minnesota","2008","24%","","100",,"Concentration: (not-detected)"
"27","Minnesota","2009","73%","","266",,"Concentration: (0-<=60)"
"27","Minnesota","2009","1%","","3",,"Concentration: (>60)"
"27","Minnesota","2009","26%","","94",,"Concentration: (not-detected)"
"27","Minnesota","2010","77%","","243",,"Concentration: (0-<=60)"
"27","Minnesota","2010","1%","","2",,"Concentration: (>60)"
"27","Minnesota","2010","22%","","70",,"Concentration: (not-detected)"
"27","Minnesota","2011","72%","","288",,"Concentration: (0-<=60)"
"27","Minnesota","2011","2%","","7",,"Concentration: (>60)"
"27","Minnesota","2011","26%","","104",,"Concentration: (not-detected)"
"27","Minnesota","2012","71%","","273",,"Concentration: (0-<=60)"
"27","Minnesota","2012","2%","","9",,"Concentration: (>60)"
"27","Minnesota","2012","27%","","102",,"Concentration: (not-detected)"
"27","Minnesota","2013","79%","","455",,"Concentration: (0-<=60)"
"27","Minnesota","2013","1%","","8",,"Concentration: (>60)"
"27","Minnesota","2013","20%","","114",,"Concentration: (not-detected)"
"27","Minnesota","2014","82%","","469",,"Concentration: (0-<=60)"
"27","Minnesota","2014","2%","","9",,"Concentration: (>60)"
"27","Minnesota","2014","17%","","97",,"Concentration: (not-detected)"
"27","Minnesota","2015","82%","","465",,"Concentration: (0-<=60)"
"27","Minnesota","2015","1%","","6",,"Concentration: (>60)"
